element_type,osmid,geometry
way,482671982,"POLYGON ((-0.0900157 51.5545159, -0.0899805 51.5545155, -0.0899832 51.5544316, -0.0901348 51.5544309, -0.0901325 51.5545187, -0.0900157 51.5545159))"
way,486932310,"POLYGON ((-0.0975649 51.5610439, -0.097648 51.5610306, -0.0976882 51.5610689, -0.0976051 51.5610806, -0.0975649 51.5610439))"
way,487935635,"POLYGON ((-0.1246455 51.5103564, -0.1245565 51.5102658, -0.1244392 51.5103101, -0.1245261 51.5104006, -0.1246455 51.5103564))"
way,487935637,"POLYGON ((-0.1245261 51.5104006, -0.1244135 51.5104482, -0.124324 51.5103569, -0.1244392 51.5103101, -0.1245261 51.5104006))"
way,488955510,"POLYGON ((-0.3386555 51.4069749, -0.3386875 51.4068797, -0.3386912 51.4068692, -0.3385119 51.4068403, -0.3385011 51.4068877, -0.3383966 51.4068711, -0.3383834 51.4069298, -0.3386555 51.4069749))"
way,494787151,"POLYGON ((-0.1283938 51.5634372, -0.1283315 51.5634052, -0.1284544 51.5633151, -0.1284952 51.5633348, -0.1284523 51.5633669, -0.1284731 51.5633775, -0.1283938 51.5634372))"
way,495626592,"POLYGON ((-0.0382729 51.3521321, -0.0382328 51.3521806, -0.0384302 51.3522502, -0.0384627 51.3522086, -0.0383804 51.3521794, -0.0383861 51.3521732, -0.0382729 51.3521321))"
way,497274907,"POLYGON ((-0.0308528 51.4838398, -0.0308477 51.4839609, -0.0308994 51.4839617, -0.0309317 51.4839622, -0.0309368 51.4838412, -0.0308528 51.4838398))"
way,499308248,"POLYGON ((0.1727247 51.5852773, 0.1725958 51.5852053, 0.1727915 51.5850687, 0.172913 51.5851359, 0.1727247 51.5852773))"
way,499396670,"POLYGON ((-0.1408585 51.5730245, -0.1409038 51.5730718, -0.140828 51.5730989, -0.1407828 51.5730521, -0.1408585 51.5730245))"
way,502509276,"POLYGON ((-0.1004549 51.520529, -0.1006009 51.5205961, -0.1005841 51.5206104, -0.1005613 51.5206308, -0.1006786 51.5206913, -0.1006803 51.5206921, -0.1007853 51.5205993, -0.1006629 51.5205423, -0.1005134 51.5204726, -0.1005045 51.5204812, -0.1004549 51.520529))"
way,502991819,"POLYGON ((-0.1038274 51.5200983, -0.1038258 51.5200722, -0.1038099 51.519923, -0.1038079 51.5198832, -0.1038596 51.5199016, -0.1039345 51.5199278, -0.1039511 51.5200693, -0.1039527 51.5200955, -0.1039424 51.5200957, -0.1039347 51.5200959, -0.1039249 51.5200961, -0.1038987 51.5200967, -0.1038699 51.5200974, -0.1038517 51.5200978, -0.1038274 51.5200983))"
way,502991837,"POLYGON ((-0.1023673 51.5198408, -0.1024221 51.5198788, -0.1025363 51.5198203, -0.1024793 51.519771, -0.1023982 51.519787, -0.1023439 51.5197508, -0.1022827 51.5197712, -0.1023673 51.5198408))"
way,503225494,"POLYGON ((-0.1044822 51.5203807, -0.1042212 51.5204511, -0.1041844 51.5203971, -0.1042112 51.5203908, -0.1044392 51.5203178, -0.1044822 51.5203807))"
way,503225504,"POLYGON ((-0.1047376 51.5207722, -0.1047859 51.520846, -0.1046768 51.5208768, -0.1046243 51.5208915, -0.1046705 51.5209633, -0.1046102 51.52098, -0.104574 51.5209887, -0.1044688 51.5208475, -0.1047376 51.5207722))"
way,504637135,"POLYGON ((-0.1445739 51.590196, -0.1445514 51.590211, -0.1443858 51.5903214, -0.1443725 51.5903302, -0.1440961 51.5901701, -0.1442974 51.5900359, -0.1445739 51.590196))"
way,506580478,"POLYGON ((0.0087339 51.5616478, 0.008716 51.5616022, 0.0085809 51.5616122, 0.0085049 51.5616178, 0.0084604 51.5616211, 0.0084657 51.5616428, 0.0084268 51.5616449, 0.0084309 51.5616653, 0.008449 51.561664, 0.0087339 51.5616478))"
way,506580479,"POLYGON ((0.008753 51.5616963, 0.0087339 51.5616478, 0.008449 51.561664, 0.0084503 51.5616865, 0.0084899 51.5616853, 0.0084979 51.561717, 0.008753 51.5616963))"
way,507095513,"POLYGON ((0.0075275 51.5602071, 0.0075417 51.5602279, 0.0076167 51.5602082, 0.0076295 51.560227, 0.0077523 51.5601947, 0.0076852 51.5600945, 0.0076637 51.5600929, 0.0075853 51.5601583, 0.0075275 51.5602071))"
way,507664569,"POLYGON ((0.0070817 51.5590773, 0.0070629 51.5590294, 0.0070556 51.5590106, 0.0069701 51.5590817, 0.0069799 51.5590971, 0.0069835 51.5591028, 0.0069335 51.5591269, 0.0069402 51.5591607, 0.0069905 51.559139, 0.0069999 51.5591415, 0.0070038 51.5591385, 0.0070817 51.5590773))"
way,508020407,"POLYGON ((0.0065305 51.5585304, 0.0065935 51.5585095, 0.0068803 51.5584166, 0.0068604 51.5583713, 0.0064943 51.5584978, 0.0065305 51.5585304))"
way,509105869,"POLYGON ((0.0100556 51.5639992, 0.0100663 51.5640568, 0.010314 51.5640373, 0.010348 51.5640347, 0.0103399 51.5639917, 0.010187 51.5640022, 0.0101877 51.5639892, 0.0100556 51.5639992))"
way,509684716,"POLYGON ((0.0118348 51.5689383, 0.0117872 51.5689074, 0.0118739 51.5688547, 0.0120143 51.5687668, 0.0120565 51.5688114, 0.0119499 51.5688731, 0.0118348 51.5689383))"
way,510025864,"POLYGON ((0.0113756 51.5686193, 0.0113709 51.5686207, 0.0114332 51.5686683, 0.0114663 51.568653, 0.0116864 51.5685518, 0.0116515 51.568513, 0.0114069 51.5686068, 0.0113756 51.5686193))"
way,511451736,"POLYGON ((0.0144289 51.5703594, 0.0145061 51.5704065, 0.0146817 51.5702927, 0.0146444 51.5702704, 0.0146602 51.5702607, 0.0146242 51.5702372, 0.0146071 51.570248, 0.0144289 51.5703594))"
way,511586582,"POLYGON ((0.0148247 51.5708101, 0.0147579 51.5707602, 0.0147339 51.5707413, 0.0146308 51.5707945, 0.0146583 51.5708129, 0.0145751 51.5708533, 0.0146274 51.5708975, 0.0148247 51.5708101))"
way,511586594,"POLYGON ((0.0140488 51.5703769, 0.0139582 51.5704344, 0.01382 51.5705153, 0.0138621 51.5705443, 0.0140085 51.5704632, 0.0140246 51.5704753, 0.0140696 51.5704492, 0.0141016 51.5704306, 0.0141141 51.5704217, 0.0141176 51.5704196, 0.0140488 51.5703769))"
way,512168202,"POLYGON ((0.0126665 51.5696554, 0.0126621 51.5696528, 0.012636 51.5696377, 0.0126073 51.5696211, 0.0125097 51.5696864, 0.0125266 51.5696962, 0.0124792 51.5697279, 0.0125216 51.5697524, 0.0126665 51.5696554))"
way,512694574,"POLYGON ((0.0099702 51.566487, 0.0099803 51.5665227, 0.0100591 51.5665141, 0.0100638 51.5665309, 0.0099867 51.5665393, 0.0099985 51.566581, 0.0101958 51.5665595, 0.0101944 51.5665544, 0.0101839 51.5665173, 0.0101692 51.5664653, 0.0099702 51.566487))"
way,512694576,"POLYGON ((0.0102242 51.5666567, 0.0102086 51.5666089, 0.0100866 51.5666201, 0.01009 51.5666326, 0.0099753 51.5666451, 0.0099874 51.5666847, 0.0102242 51.5666567))"
way,512985637,"POLYGON ((0.0098012 51.5662269, 0.009798 51.5661926, 0.009934 51.5661876, 0.0099336 51.5661838, 0.0099824 51.566182, 0.0099817 51.5661753, 0.0100994 51.566171, 0.0101037 51.5662158, 0.0098012 51.5662269))"
way,516502201,"POLYGON ((-0.0900252 51.5156491, -0.0902115 51.5156795, -0.0902341 51.5156121, -0.0902518 51.5155622, -0.0901188 51.5155424, -0.0900787 51.5155365, -0.0900616 51.5155754, -0.0900252 51.5156491))"
way,516720943,"POLYGON ((-0.0912517 51.5149517, -0.0911748 51.5149431, -0.0911809 51.514915, -0.0911904 51.5148921, -0.0912099 51.5148003, -0.0912423 51.5147286, -0.0913022 51.5147437, -0.0913546 51.5147568, -0.0914663 51.5147862, -0.0913748 51.5149443, -0.0913574 51.5149539, -0.0913272 51.5149576, -0.0912517 51.5149517))"
way,516981339,"POLYGON ((-0.3506255 51.4365635, -0.3505831 51.4366173, -0.3506848 51.436648, -0.3507274 51.4365939, -0.3506255 51.4365635))"
way,516981341,"POLYGON ((-0.3505476 51.4366631, -0.3505069 51.4367155, -0.3506084 51.4367461, -0.3506491 51.4366938, -0.3505476 51.4366631))"
way,517030139,"POLYGON ((-0.0935587 51.5144527, -0.0936205 51.5143667, -0.0939711 51.5144455, -0.0939128 51.5145212, -0.0938904 51.5145276, -0.0938425 51.5145288, -0.0935587 51.5144527))"
way,517066107,"POLYGON ((-0.0950675 51.5145057, -0.0951234 51.5143747, -0.0951084 51.5143723, -0.0950547 51.5143635, -0.0949985 51.5144927, -0.0950675 51.5145057))"
way,517111354,"POLYGON ((-0.0945551 51.5137409, -0.0944366 51.513722, -0.0945318 51.51351, -0.0946487 51.5135284, -0.0945551 51.5137409))"
way,517877764,"POLYGON ((-0.1748764 51.5129749, -0.1747379 51.5128754, -0.1746247 51.5129407, -0.1746031 51.5129532, -0.1746931 51.5130165, -0.1747 51.5130208, -0.1747251 51.5130075, -0.1747712 51.5129837, -0.1748132 51.513012, -0.1748764 51.5129749))"
way,520713811,"POLYGON ((0.103287 51.4264752, 0.103205 51.4264975, 0.1030894 51.4263053, 0.1031777 51.4262871, 0.103287 51.4264752))"
way,520713812,"POLYGON ((0.1030894 51.4263053, 0.1030042 51.4263228, 0.1030797 51.4264557, 0.1031162 51.4265201, 0.103205 51.4264975, 0.1030894 51.4263053))"
way,520719330,"POLYGON ((0.1046388 51.4255284, 0.1047019 51.4254707, 0.1048762 51.4256095, 0.1047984 51.4256538, 0.1047502 51.4256179, 0.1046388 51.4255284))"
way,520936170,"POLYGON ((0.1061344 51.4249255, 0.1061999 51.4249067, 0.1063167 51.425081, 0.106237 51.4251048, 0.106199 51.4250325, 0.1061344 51.4249255))"
way,521705567,"POLYGON ((-0.3578698 51.4534014, -0.3578279 51.4533357, -0.3577759 51.4533489, -0.3577099 51.4533373, -0.3575736 51.453372, -0.3576304 51.4534629, -0.3576867 51.4534484, -0.3578698 51.4534014))"
way,521705570,"POLYGON ((-0.358081 51.4512282, -0.3580855 51.4512772, -0.3582566 51.4512607, -0.3584399 51.4512483, -0.3584349 51.451199, -0.3582477 51.4512099, -0.358081 51.4512282))"
way,529143642,"POLYGON ((0.0150131 51.4019556, 0.0148777 51.4019121, 0.01494 51.4018375, 0.0147711 51.4017843, 0.0148723 51.4016523, 0.0151781 51.401753, 0.0150131 51.4019556))"
way,529275381,"POLYGON ((-0.0921578 51.5114935, -0.0920203 51.5114711, -0.0919982 51.5115175, -0.0921367 51.5115404, -0.0921578 51.5114935))"
way,529813122,"POLYGON ((-0.0923791 51.511224, -0.0925148 51.5112498, -0.0925866 51.5110995, -0.0924502 51.5110747, -0.0923791 51.511224))"
way,530132955,"POLYGON ((-0.1569846 51.5017127, -0.1569052 51.5017247, -0.1568985 51.5017075, -0.1568781 51.5016552, -0.1569575 51.5016432, -0.1569798 51.5017003, -0.1569846 51.5017127))"
way,530680429,"POLYGON ((-0.1567979 51.4997139, -0.156957 51.4996773, -0.1569474 51.4996525, -0.1569381 51.4996534, -0.1569032 51.4995661, -0.1568978 51.4995599, -0.1568663 51.4995357, -0.1568482 51.4995444, -0.1568133 51.499524, -0.1567917 51.4995357, -0.1567331 51.4995678, -0.1566879 51.499592, -0.1567563 51.4996601, -0.1567979 51.4997139))"
way,530700178,"POLYGON ((-0.1572239 51.4989834, -0.1573415 51.4989156, -0.1572844 51.498878, -0.1572379 51.4988542, -0.1571121 51.498923, -0.1572239 51.4989834))"
way,530784897,"POLYGON ((-0.1576474 51.4989714, -0.1575885 51.4990047, -0.1575678 51.4990158, -0.1576356 51.499065, -0.1576432 51.4990705, -0.1576475 51.4990978, -0.1575788 51.4991061, -0.1575818 51.4991287, -0.1575536 51.4991307, -0.1575696 51.4992087, -0.1577831 51.4991911, -0.1577387 51.4990297, -0.1576474 51.4989714))"
way,531242104,"POLYGON ((-0.1300119 51.5008957, -0.1299389 51.5009034, -0.1299689 51.5010268, -0.1300413 51.501028, -0.1300502 51.500998, -0.1300119 51.5008957))"
way,531559632,"POLYGON ((-0.2004355 51.3438123, -0.2003439 51.3438051, -0.2003298 51.3437942, -0.2003714 51.3435878, -0.2004579 51.3435946, -0.2004335 51.3437159, -0.200455 51.3437176, -0.2004355 51.3438123))"
way,532231392,"POLYGON ((0.1022281 51.4264263, 0.1021354 51.4264368, 0.1021582 51.4265221, 0.1021758 51.4265774, 0.1022322 51.426572, 0.1022659 51.4265676, 0.1022281 51.4264263))"
way,532231444,"POLYGON ((0.1072877 51.4243909, 0.1073392 51.4243412, 0.1074434 51.4243861, 0.1074895 51.424406, 0.1074456 51.4244456, 0.1074026 51.4244275, 0.1073944 51.4244349, 0.1072877 51.4243909))"
way,532365025,"POLYGON ((0.1039554 51.4256346, 0.1038962 51.425663, 0.1040608 51.4257726, 0.1041025 51.425746, 0.1039554 51.4256346))"
way,532365027,"POLYGON ((0.1037793 51.4256934, 0.1038174 51.4256728, 0.1038718 51.4257131, 0.104012 51.4258075, 0.1039572 51.4258398, 0.1038381 51.4257418, 0.1037793 51.4256934))"
way,532566390,"POLYGON ((0.0999584 51.426752, 0.0999832 51.4267522, 0.0999806 51.4268035, 0.1000407 51.4268029, 0.1000385 51.4268402, 0.100119 51.4268411, 0.1001238 51.4267951, 0.1001405 51.4265837, 0.0999673 51.426579, 0.0999584 51.426752))"
way,532568617,"POLYGON ((0.1005737 51.4260152, 0.1005726 51.4260526, 0.1005703 51.4261254, 0.1005681 51.4261982, 0.1005717 51.4263548, 0.1006515 51.4263565, 0.1006504 51.4261162, 0.1006428 51.4260595, 0.1006164 51.4260608, 0.1006123 51.4260139, 0.1005737 51.4260152))"
way,532568622,"POLYGON ((0.1003385 51.4263482, 0.1002124 51.4263474, 0.1002149 51.4260764, 0.1003372 51.4260774, 0.1003385 51.4262004, 0.1003385 51.4263482))"
way,532571737,"POLYGON ((0.1044808 51.4254465, 0.1045023 51.425461, 0.1045641 51.425429, 0.1041822 51.4251606, 0.1041229 51.4251898, 0.1042047 51.4252456, 0.1044808 51.4254465))"
way,532575251,"POLYGON ((0.1062464 51.424601, 0.1063148 51.4245829, 0.1063304 51.4246061, 0.1063467 51.4246024, 0.1064002 51.4246802, 0.1063163 51.424702, 0.1062464 51.424601))"
way,533222126,"POLYGON ((0.1066023 51.4245929, 0.1065902 51.4245209, 0.1065735 51.4245101, 0.1065728 51.4244841, 0.1066356 51.4244828, 0.1066345 51.4244961, 0.1066425 51.4245163, 0.1066734 51.4245611, 0.1066747 51.4245887, 0.1066144 51.4246067, 0.1066023 51.4245929))"
way,533651131,"POLYGON ((-0.1167332 51.5880017, -0.1167203 51.5879268, -0.1166581 51.5879329, -0.1165869 51.5879395, -0.1166024 51.5880154, -0.1167332 51.5880017))"
way,533896122,"POLYGON ((-0.1170183 51.5876733, -0.1170144 51.5875612, -0.1170983 51.5875573, -0.1171048 51.5876691, -0.1170183 51.5876733))"
way,533896125,"POLYGON ((-0.1172587 51.5876643, -0.1173307 51.5876641, -0.1173252 51.5875566, -0.1172566 51.5875552, -0.1172587 51.5876643))"
way,534943224,"POLYGON ((0.1798927 51.4508565, 0.1799841 51.4509165, 0.1800695 51.4509761, 0.1802133 51.4510692, 0.1803611 51.4509854, 0.180363 51.4509338, 0.1801702 51.4508037, 0.1799863 51.4508007, 0.1798927 51.4508565))"
way,535423516,"POLYGON ((0.1196443 51.4180397, 0.119716 51.4180114, 0.1198156 51.4181092, 0.1197746 51.4181254, 0.1197439 51.4181376, 0.1196443 51.4180397))"
way,535769845,"POLYGON ((-0.1542155 51.4901391, -0.1541445 51.4901525, -0.1540721 51.4900026, -0.1541018 51.4899967, -0.1540893 51.4899721, -0.1541249 51.4899649, -0.1542155 51.4901391))"
way,536140334,"POLYGON ((-0.0854369 51.541172, -0.0854571 51.5411154, -0.0853025 51.541094, -0.0852823 51.5411506, -0.0854369 51.541172))"
way,536718790,"POLYGON ((-0.1449164 51.4905718, -0.1449091 51.4905779, -0.1447889 51.4905225, -0.144794 51.4905182, -0.1449127 51.4904184, -0.1449223 51.4904103, -0.1450425 51.4904657, -0.1450142 51.4904895, -0.1449164 51.4905718))"
way,536724778,"POLYGON ((0.0129178 51.4495061, 0.0129434 51.4494295, 0.0131005 51.4494444, 0.0130961 51.4494563, 0.0131483 51.449458, 0.0131491 51.4494861, 0.0130589 51.4494955, 0.0129178 51.4495061))"
way,537479727,"POLYGON ((-0.280682 51.6115997, -0.2805787 51.6115022, -0.2809059 51.6113723, -0.2809864 51.6114406, -0.280965 51.6114498, -0.2809958 51.6114797, -0.280682 51.6115997))"
way,541386427,"POLYGON ((-0.0890997 51.4738975, -0.0890138 51.4738845, -0.0890367 51.4738257, -0.0890725 51.47381, -0.0891304 51.4738187, -0.0890997 51.4738975))"
way,544506649,"POLYGON ((-0.152866 51.4905036, -0.1528261 51.4904022, -0.152743 51.4904149, -0.1527808 51.4905155, -0.152866 51.4905036))"
way,544684406,"POLYGON ((-0.1503748 51.4930687, -0.1503346 51.4931034, -0.1502508 51.4930713, -0.1501952 51.4930538, -0.1501526 51.4930384, -0.1501815 51.4929973, -0.1502401 51.4930186, -0.1503748 51.4930687))"
way,544931853,"POLYGON ((-0.1484304 51.4928006, -0.1481862 51.4927253, -0.1481398 51.4927899, -0.1483443 51.4928474, -0.1483846 51.4928596, -0.1484304 51.4928006))"
way,544996351,"POLYGON ((-0.148006 51.4944268, -0.1480864 51.4944517, -0.148329 51.4942168, -0.1482494 51.4941899, -0.148006 51.4944268))"
way,544996354,"POLYGON ((-0.1483004 51.4945402, -0.1482268 51.4945105, -0.1483125 51.4944281, -0.148386 51.4944578, -0.1483504 51.4944921, -0.1483004 51.4945402))"
way,545713358,"POLYGON ((-0.1474916 51.4960781, -0.1474279 51.4961342, -0.1473289 51.4960755, -0.1473777 51.4960262, -0.1474916 51.4960781))"
way,547522397,"POLYGON ((-0.1269955 51.5063879, -0.126845 51.5064232, -0.1268524 51.5064349, -0.1268303 51.5064403, -0.1266052 51.506494, -0.1265982 51.506485, -0.1265567 51.5064265, -0.1266241 51.5064084, -0.1267639 51.5063731, -0.1269484 51.5063205, -0.1269955 51.5063879))"
way,548327115,"POLYGON ((-0.1820694 51.549489, -0.1819017 51.5495263, -0.1819546 51.549568, -0.1820969 51.5495313, -0.1820694 51.549489))"
way,548327118,"POLYGON ((-0.1821615 51.5496167, -0.1822435 51.5495964, -0.1822756 51.5496398, -0.1821142 51.5496826, -0.1820588 51.5496427, -0.1821615 51.5496167))"
way,549072220,"POLYGON ((-0.1549082 51.4902776, -0.1549298 51.490275, -0.1549505 51.4903243, -0.1550017 51.4903155, -0.1549469 51.4901924, -0.1548758 51.4902047, -0.1549082 51.4902776))"
way,549450233,"POLYGON ((-0.1441344 51.5094243, -0.1442797 51.509531, -0.1445632 51.5093816, -0.1444179 51.5092748, -0.1443565 51.5092258, -0.1440972 51.5093586, -0.1440872 51.5093971, -0.1441344 51.5094243))"
way,550944274,"POLYGON ((-0.1268819 51.5070931, -0.1269054 51.5070334, -0.126843 51.5069975, -0.1268329 51.5070033, -0.1268056 51.5069929, -0.1267131 51.5071986, -0.1268242 51.5072184, -0.1268819 51.5070931))"
way,551566817,"POLYGON ((-0.1509441 51.4994697, -0.1508683 51.4995168, -0.1507993 51.499473, -0.1508717 51.4994251, -0.1509441 51.4994697))"
way,552483796,"POLYGON ((-0.1248924 51.5185278, -0.1249452 51.5185062, -0.1250353 51.5185862, -0.1249788 51.5186088, -0.1248924 51.5185278))"
way,552690191,"POLYGON ((-0.1245269 51.5183907, -0.1244562 51.5184195, -0.1243965 51.5183672, -0.12445 51.5183448, -0.1244672 51.5183375, -0.1245269 51.5183907))"
way,553063244,"POLYGON ((-0.1239297 51.5179373, -0.1239174 51.5179428, -0.1238364 51.517873, -0.1239874 51.5178123, -0.1240643 51.5178831, -0.1239297 51.5179373))"
way,553157391,"POLYGON ((-0.1257567 51.5181448, -0.1257346 51.5181548, -0.1256897 51.5181147, -0.125816 51.5180598, -0.1258615 51.5181007, -0.1257567 51.5181448))"
way,553157399,"POLYGON ((-0.125728 51.5177911, -0.1257788 51.5178375, -0.125929 51.5177763, -0.1259579 51.5177638, -0.1259093 51.517719, -0.1258508 51.5177423, -0.125728 51.5177911))"
way,554358272,"POLYGON ((-0.1249575 51.517661, -0.1249076 51.5176161, -0.1250692 51.5175466, -0.125191 51.5174943, -0.1252408 51.5175392, -0.1249575 51.517661))"
way,554358279,"POLYGON ((-0.1249993 51.5174836, -0.124976 51.5174626, -0.1249982 51.5174531, -0.1249753 51.5174325, -0.1250749 51.5173897, -0.1251211 51.5174313, -0.1249993 51.5174836))"
way,555003256,"POLYGON ((-0.1261098 51.5172556, -0.1260754 51.5172169, -0.1261365 51.5171962, -0.1261988 51.5171774, -0.1262084 51.5171877, -0.1261839 51.517198, -0.1262033 51.5172189, -0.1261098 51.5172556))"
way,555577068,"POLYGON ((-0.1262489 51.5175959, -0.1261711 51.5176228, -0.1261892 51.5176411, -0.1262654 51.5176124, -0.1262808 51.5176278, -0.1263229 51.5176698, -0.1262332 51.5177052, -0.1261939 51.5177204, -0.126155 51.5177066, -0.1260846 51.5176382, -0.1260442 51.5175977, -0.1261904 51.5175375, -0.1262489 51.5175959))"
way,555577072,"POLYGON ((-0.1259247 51.5172384, -0.1256747 51.5173368, -0.1257051 51.5173762, -0.1258241 51.5173296, -0.1259596 51.5172767, -0.1259247 51.5172384))"
way,555832955,"POLYGON ((-0.127401 51.5179247, -0.127487 51.5180599, -0.1276356 51.5180218, -0.1276229 51.5180101, -0.1275291 51.5179242, -0.1275111 51.5179118, -0.1275013 51.51791, -0.1274926 51.5179084, -0.1274667 51.5179101, -0.127401 51.5179247))"
way,556482994,"POLYGON ((-0.0487306 51.4937721, -0.0487956 51.4938026, -0.0488431 51.4937627, -0.0485309 51.4936052, -0.0484464 51.4936681, -0.04844 51.4936931, -0.0485581 51.4937782, -0.0485994 51.4938067, -0.0486846 51.493747, -0.0487306 51.4937721))"
way,558503738,"POLYGON ((-0.1250939 51.5101584, -0.1250655 51.5100628, -0.1249627 51.510104, -0.1250345 51.5101806, -0.1250939 51.5101584))"
way,558503750,"POLYGON ((-0.1255637 51.5098479, -0.1256514 51.5098392, -0.1256494 51.5098296, -0.1257413 51.509821, -0.1257497 51.5098678, -0.1257563 51.509899, -0.1255936 51.5099136, -0.1255794 51.5098789, -0.1255637 51.5098479))"
way,558576327,"POLYGON ((-0.1237701 51.5099822, -0.1238564 51.5099448, -0.1241935 51.510257, -0.124132 51.5102803, -0.124094 51.5102772, -0.1240797 51.5102642, -0.1237701 51.5099822))"
way,558576333,"POLYGON ((-0.1236392 51.5101426, -0.1236175 51.5101228, -0.1236092 51.5101264, -0.1235783 51.5101011, -0.1236297 51.5100787, -0.1236881 51.5100544, -0.1237431 51.5101028, -0.1236392 51.5101426))"
way,558885144,"POLYGON ((0.0058835 51.5421042, 0.0059031 51.5420187, 0.0058067 51.5420098, 0.0058051 51.5420165, 0.0057894 51.542085, 0.0058162 51.5420875, 0.0058137 51.5420976, 0.0058267 51.5420988, 0.0058523 51.5421012, 0.0058835 51.5421042))"
way,558928354,"POLYGON ((-0.1221615 51.5107618, -0.1219868 51.5108364, -0.1220426 51.5108852, -0.1222195 51.5108082, -0.1221615 51.5107618))"
way,558928361,"POLYGON ((-0.1231902 51.5107322, -0.12335 51.5108698, -0.1232759 51.5109033, -0.1232345 51.510865, -0.1231562 51.5108986, -0.1231194 51.5108652, -0.123039 51.510792, -0.1231157 51.5107621, -0.1231902 51.5107322))"
way,558928362,"POLYGON ((-0.1228867 51.5109573, -0.1228075 51.5108803, -0.1227027 51.5109203, -0.1228023 51.5110071, -0.1228284 51.5109957, -0.1228163 51.5109852, -0.1228867 51.5109573))"
way,558928372,"POLYGON ((-0.1231902 51.5107322, -0.12335 51.5108698, -0.1235856 51.5110692, -0.123655 51.5110402, -0.1234544 51.5108694, -0.1232606 51.5107027, -0.1231902 51.5107322))"
way,558928373,"POLYGON ((-0.123603 51.5108038, -0.1234544 51.5108694, -0.1232606 51.5107027, -0.1234224 51.5106392, -0.1234762 51.5106882, -0.123603 51.5108038))"
way,559282483,"POLYGON ((-0.1218714 51.5105617, -0.1218837 51.5105753, -0.1219073 51.5106024, -0.1219239 51.5106184, -0.1219486 51.5106085, -0.1219667 51.510626, -0.121822 51.5106922, -0.1217283 51.5106117, -0.1218714 51.5105617))"
way,559946386,"POLYGON ((-0.1238363 51.513914, -0.1239382 51.513859, -0.1238909 51.5138253, -0.1238027 51.5137667, -0.1237674 51.5137865, -0.1237018 51.5138253, -0.1237921 51.513883, -0.1238363 51.513914))"
way,559946418,"POLYGON ((-0.1233261 51.513453, -0.1232215 51.5135132, -0.1232021 51.5135019, -0.123104 51.51343, -0.1232127 51.5133703, -0.1233261 51.513453))"
way,559946419,"POLYGON ((-0.1228057 51.5133597, -0.1229451 51.5134625, -0.1230578 51.5133983, -0.1231695 51.5133386, -0.1230277 51.5132372, -0.1228057 51.5133597))"
way,560417483,"POLYGON ((-0.1231524 51.515244, -0.1230994 51.5152107, -0.1232646 51.5151118, -0.123282 51.5151235, -0.1232448 51.5151454, -0.1232247 51.5151579, -0.1232622 51.5151821, -0.1231524 51.515244))"
way,561977185,"POLYGON ((-0.3577635 51.4530053, -0.357801 51.4529527, -0.3576817 51.4529179, -0.3576403 51.4529722, -0.3577635 51.4530053))"
way,561977191,"POLYGON ((-0.3578987 51.4526537, -0.357897 51.4526035, -0.3578011 51.4526058, -0.3578054 51.4526549, -0.3578987 51.4526537))"
way,562896594,"POLYGON ((0.0099111 51.5414877, 0.0099325 51.5414546, 0.0101158 51.5414986, 0.0100968 51.5415284, 0.0100869 51.5415326, 0.0100769 51.5415367, 0.0099728 51.5415113, 0.0099775 51.5415038, 0.0099111 51.5414877))"
way,563364778,"POLYGON ((-0.1309301 51.5133508, -0.1310076 51.5133229, -0.1310612 51.513394, -0.131082 51.5134158, -0.1310544 51.513426, -0.1309996 51.5134415, -0.1309301 51.5133508))"
way,563534491,"POLYGON ((-0.1316512 51.5139861, -0.1315499 51.5138426, -0.1314017 51.5138855, -0.1315152 51.51403, -0.1316512 51.5139861))"
way,565171614,"POLYGON ((-0.1264676 51.512764, -0.1265787 51.5128553, -0.1265514 51.512869, -0.1264668 51.5129107, -0.1263496 51.5128178, -0.1263363 51.5128059, -0.1264532 51.5127514, -0.1264676 51.512764))"
way,565414912,"POLYGON ((-0.1327115 51.5157504, -0.1325925 51.5157817, -0.1325399 51.5157043, -0.1326589 51.515673, -0.1327115 51.5157504))"
way,566157044,"POLYGON ((-0.1272335 51.5114686, -0.1272161 51.5113783, -0.127374 51.5113666, -0.1274245 51.511363, -0.1274345 51.5114222, -0.1274407 51.5114589, -0.1272335 51.5114686))"
way,566157055,"POLYGON ((-0.1267699 51.5116319, -0.126859 51.5116546, -0.1269311 51.5116723, -0.1269645 51.5116721, -0.1269966 51.5116628, -0.1270125 51.5116491, -0.1270224 51.5115875, -0.1269063 51.5115831, -0.1268035 51.511581, -0.1267699 51.5116319))"
way,566157056,"POLYGON ((-0.1265425 51.5115733, -0.1266002 51.5114852, -0.1265521 51.5114839, -0.1264945 51.5115611, -0.1265425 51.5115733))"
way,566375745,"POLYGON ((-0.1266328 51.5151184, -0.1265185 51.5151749, -0.1264763 51.515147, -0.1264284 51.5151104, -0.1265404 51.5150535, -0.1265916 51.5150883, -0.1266328 51.5151184))"
way,566375746,"POLYGON ((-0.127016 51.5148074, -0.1270096 51.5148199, -0.1270704 51.5148432, -0.1270627 51.5148507, -0.1270287 51.5148859, -0.1269812 51.5148676, -0.1269204 51.5148642, -0.1269319 51.5148019, -0.127016 51.5148074))"
